,sents,labels
0,二百五十一; 九百七十三,1
20116,四百五十三; 四百七十七,1
20117,九百五十三; 五百十二,0
20118,六十九; 四百十六,1
20119,五十七; 四百六十四,1
20120,四百九十三; 六百三十七,1
20121,八百三十五; 七百六十二,0
20122,四百六十八; 五百七十九,1
20123,二百九十五; 八百四十六,1
20124,七百八十五; 四百二十六,0
20125,六百三; 五百二十四,0
20126,四百二十一; 六百六十八,1
20127,二百六十; 七百八十八,1
20128,百四; 九百十六,1
20129,二百四十七; 八百十六,1
20130,三百五十二; 六百四十七,1
20131,二百六十一; 四百十三,1
20132,八十四; 八百八十,1
20133,六百九十; 六百五十一,0
20134,八十九; 八十六,0
20135,七百八十九; 六百五,0
20136,九百九; 六百三十四,0
20137,七百; 二百十四,0
20138,二百十九; 七百五十二,1
20139,五十五; 六百二十四,1
20140,九百五十五; 三百三十八,0
20141,七百三十一; 五百三十六,0
20142,四百三十; 四百五十三,1
20143,三百四十九; 三百五,0
20144,六百四十八; 七十六,0
20145,八百八十一; 五百二十一,0
20146,六百十四; 百九十七,0
20147,五百二十八; 八百九十六,1
20148,九百八十一; 二百六十九,0
20149,五百十三; 六百七,1
20150,九百八十; 八百六十四,0
20151,九百二; 十五,0
20152,六百四十三; 六百十八,0
20153,百四十四; 八百五,1
20154,二百八十六; 九百八十七,1
20155,九百四十九; 六百十,0
20156,五百八十一; 九百八十六,1
20157,二百九十六; 百五十,0
20158,七十二; 百七十七,1
20159,六百二; 四百十九,0
20160,百十二; 十六,0
20161,三百七十二; 三百十九,0
20162,六百四十八; 五百二十七,0
20163,二百十九; 九百九,1
20164,七百十二; 五百三十四,0
20165,百九十四; 六百五十一,1
20166,六百五十八; 六百五,0
20167,七百五十九; 九百八十九,1
20168,百三十六; 六百四十一,1
20169,九百七十; 二百九,0
20170,六百二十八; 六百九十三,1
20171,六百七十三; 五百七十二,0
20172,九百七十八; 三百九十四,0
20173,七百四十; 七百二十,0
20174,二百六十八; 六百七十七,1
20175,二百八十七; 百八十,0
20176,九百十五; 二百五十一,0
20177,三十二; 三百二十九,1
20178,二十六; 六百七十二,1
20179,五百九十五; 九百六十六,1
20180,八百六十九; 七百三十九,0
20181,九百十八; 二百三十七,0
20182,三百九十四; 四百十二,1
20183,五百八; 百五十,0
20184,百九十八; 六百三十八,1
20185,五百二十九; 八百二十六,1
20186,三百八十四; 四百六十八,1
20187,三百五十四; 六百四十一,1
20188,六百五十八; 四百五十,0
20189,十二; 五百十九,1
20190,七百二十八; 六百六十,0
20191,三百四十一; 二百八十六,0
20192,七百六十; 三十六,0
20193,九百八十八; 八百二十三,0
20194,八百六十七; 六百二十二,0
20195,四百八十七; 三十七,0
20196,五百六十; 七百四十三,1
20197,二百九十五; 五百七十三,1
20198,五百九十四; 百四十八,0
20199,四百十九; 五百四十七,1
20200,二百六十七; 二百四十三,0
20201,八百八十五; 四百三十六,0
20202,三百八十一; 七十七,0
20203,七百九十五; 六百八十一,0
20204,四百二十八; 五百五十,1
20205,十七; 百七十三,1
20206,七百六十九; 五百十七,0
20207,四百九十; 四百六十八,0
20208,七百二十; 三百五十八,0
20209,六百八十七; 五百二十八,0
20210,三百八十八; 二百九十,0
20211,七百七十; 五百九十八,0
20212,七百二十七; 二百十九,0
20213,九百六十九; 五百二十二,0
20214,二百四十七; 五十五,0
20215,七十; 四百八十二,1
20216,七十; 百六十,1
20217,三百十六; 八百十六,1
20218,五百三十六; 二百二十九,0
20219,六百五十八; 二十三,0
20220,二百四十二; 百七十七,0
20221,八十五; 三,0
20222,六百六十四; 四百五十九,0
20223,四百三十八; 九百九十三,1
20224,四百八十四; 九百九十二,1
20225,七百三十七; 四百八十八,0
20226,九百九; 四百七十一,0
20227,四百四十八; 三百五,0
20228,百十三; 四百八十三,1
20229,九百六十八; 七百三十一,0
20230,二十八; 三百四十二,1
20231,二百四十二; 八百五十八,1
20232,六百二; 四百八十四,0
20233,三百五十一; 四百十九,1
20234,七百三十; 七百八十四,1
20235,五百八十九; 八百三十二,1
20236,五百三十六; 六百十四,1
20237,九百; 六百,0
20238,五百二十四; 四百十五,0
20239,三百六十九; 五百三十四,1
20240,五百十七; 十一,0
20241,九百三十六; 三百二十八,0
20242,八百四十五; 三百三十一,0
20243,九百四十八; 七百五十七,0
20244,七百八十五; 四百五十五,0
20245,四百五十七; 四百五十六,0
20246,六百九; 五百六十一,0
20247,八百四十八; 二百四十三,0
20248,五百二十四; 二十一,0
20249,五百七十一; 四百五十六,0
20250,八百六十五; 九百七十二,1
20251,二百五十四; 六百二十,1
20252,七十七; 六百九十九,1
20253,六百七十; 九百六十七,1
20254,百五十一; 四百三十九,1
20255,六百三十九; 七百八十七,1
20256,百五十四; 七百四十九,1
20257,三百六十八; 六百四十七,1
20258,九百四十一; 八百八十三,0
20259,七百四十九; 六百四十三,0
20260,四百十五; 六百六十九,1
20261,二百七十五; 五百六十七,1
20262,五百二十一; 八十一,0
20263,三百七十八; 百十七,0
20264,四百二十二; 四百四,0
20265,六百四十九; 三百二十二,0
20266,百二十二; 六百七十五,1
20267,二百三十七; 六百六十二,1
20268,九百八十五; 四百三十八,0
20269,八百十九; 八百十四,0
20270,百八十一; 五百十四,1
20271,二百三十二; 六百三十八,1
20272,二百七十三; 六百七,1
20273,七百八十一; 二百三十六,0
20274,八百四十八; 六百四十八,0
20275,四十一; 八百四十五,1
20276,四百二十二; 九百九十七,1
20277,六百十六; 五十一,0
20278,百六十四; 六百七十,1
20279,二百三; 二百二十七,1
20280,六百七十一; 四百七十,0
20281,五十七; 九百九十,1
20282,二百五; 二百十四,1
20283,七百七十二; 七百九,0
20284,四; 二百二十三,1
20285,九百三十五; 九百八十一,1
20286,四百七; 九百十,1
20287,六十三; 三百五十五,1
20288,七十; 八百六十八,1
20289,五百四十一; 六百五十八,1
20290,五十九; 八百四,1
20291,四百四十一; 百十,0
20292,九百五十二; 三百三十六,0
20293,四百九十四; 二百九十九,0
20294,百二十四; 七百二十五,1
20295,九百六十七; 五百八十二,0
20296,六十二; 八百九十二,1
20297,二百五十六; 九百六十三,1
20298,百四十四; 十二,0
20299,四百七十一; 八百六十一,1
20300,百四十六; 二百七十三,1
20301,五百四十二; 六百六十六,1
20302,二百五十四; 二百二十六,0
20303,五百三十; 五十四,0
20304,八百三十八; 三十三,0
20305,六百七十三; 六十七,0
20306,四百十一; 三百,0
20307,六百二; 二百九十四,0
20308,九百八十; 四百九,0
20309,五百三; 八百二十六,1
20310,八百九十二; 七百七十九,0
20311,八百八十八; 五十二,0
20312,八百十三; 四百七十五,0
20313,四百九; 二百六,0
20314,八百二; 二百七十四,0
20315,百五十四; 七百二十二,1
20316,八百十二; 九百十四,1
20317,二百七十七; 九百九十八,1
20318,三百四十七; 七百九,1
20319,七百一; 三百七十一,0
20320,八十七; 九百八十九,1
20321,二百九十六; 百六十五,0
20322,百二十六; 七百三十二,1
20323,九百八十; 三百九十三,0
20324,三百五十二; 五百四十九,1
20325,八百四十七; 四百三十八,0
20326,四百二十四; 八百五十六,1
20327,二十二; 九百二十一,1
20328,五百七十; 三百十六,0
20329,六百八十四; 八百九十,1
20330,百五十五; 七百二十七,1
20331,八百五十四; 六十六,0
20332,二百四十九; 九百五十三,1
20333,百六十七; 五百九十,1
20334,百四十四; 二百四十八,1
20335,五百八十七; 三百四十八,0
20336,四十四; 九百九十八,1
20337,四百八; 七百九十八,1
20338,五百八十一; 七百四,1
20339,百八十九; 七百三十二,1
20340,四百十五; 七百三十三,1
20341,六百七十四; 二百十三,0
20342,八百三十八; 六百二十五,0
20343,七百四十; 九百五十九,1
20344,四百三十五; 四百七十五,1
20345,二百四十四; 二百十四,0
20346,九百四十七; 七,0
20347,七百四十九; 二百七十,0
20348,九百四十一; 八百八十六,0
20349,六百四十五; 十九,0
20350,九百十五; 八百五十五,0
20351,四百六十一; 八百三,1
20352,五百六十九; 五百二十一,0
20353,六百六十五; 二百三十六,0
20354,五百八十二; 八百二十八,1
20355,七百七十二; 九百十五,1
20356,六百十六; 四百三十,0
20357,八百七十二; 七百九十,0
20358,五百三十; 七百二十,1
20359,三百六; 八百九十九,1
20360,二百八十一; 五百十四,1
20361,百七十三; 四百一,1
20362,三百七十八; 七百三,1
20363,七百五十八; 四百五十四,0
20364,九百七十六; 十三,0
20365,百二十八; 九百六十六,1
20366,百四十九; 三百五十六,1
20367,二百六十二; 八百九十四,1
20368,九; 七百二十三,1
20369,九百七; 三百四十六,0
20370,七百十六; 九百五十三,1
20371,六百六十七; 二十六,0
20372,四百六十二; 五百五十四,1
20373,百七十; 四百十三,1
20374,三百七十八; 九百八十九,1
20375,六十九; 八百七十二,1
20376,三百九十二; 三百七十一,0
20377,九百七十四; 四百六,0
20378,五百四十七; 八百七十七,1
20379,九百三十二; 三百十六,0
20380,二百二十七; 七百四,1
20381,五十九; 百十二,1
20382,八百四十一; 二百七十七,0
20383,四百八十八; 九百三十八,1
20384,五百七十二; 八百八十七,1
20385,七百八十三; 三百二十五,0
20386,十二; 百六十六,1
20387,五百三十八; 百六十九,0
20388,三十三; 八百六十四,1
20389,八百三十二; 八百七十八,1
20390,七百九; 百二十八,0
20391,十五; 二百三十四,1
20392,二百二十三; 二百四十一,1
20393,八百七十八; 三百一,0
20394,三百六十五; 九百五十九,1
20395,五十七; 千,1
20396,二百八十四; 八百六十三,1
20397,六百二十六; 百三十一,0
20398,七百八十五; 八百三十七,1
20399,四百八十四; 三百十七,0
20400,三百九十二; 六百五十四,1
20401,五百二十八; 七百七十,1
20402,二十九; 九百六,1
20403,三百一; 百五十四,0
20404,五百十三; 八十八,0
20405,二百九十七; 百二十六,0
20406,七百八十八; 六百三十七,0
20407,五百八十七; 六百十一,1
20408,三百三十八; 二百九十一,0
20409,百十; 五百七十八,1
20410,七百二; 九百八十一,1
20411,六百十八; 二百六十七,0
20412,三百三十一; 三百六十六,1
20413,六百四十七; 七百三十八,1
20414,二百十五; 五百七十七,1
20415,二百八十四; 五百四十五,1
20416,八百四十八; 五百九十三,0
20417,三百五十二; 五百五十,1
20418,六百七十六; 三,0
20419,八百七十八; 九百七十三,1
20420,七百二十七; 七百二十六,0
20421,七百九十四; 八百六十五,1
20422,六百七十五; 九百九十,1
20423,五百九十一; 五百五十七,0
20424,七百十; 三百六十六,0
20425,四百五十五; 九百九十六,1
20426,五十七; 七百四十五,1
20427,九百七十八; 二百八十一,0
20428,八百五十八; 九百六十四,1
20429,六百五十九; 五百八十五,0
20430,七百七十; 九百十一,1
20431,六百八十八; 六百六十九,0
20432,七百八十五; 四百四十三,0
20433,九百二十; 三百十六,0
20434,九百三十三; 百三十四,0
20435,百九十三; 四百八十六,1
20436,六百四十五; 二百二十,0
20437,七百六十八; 八十五,0
20438,七百八十九; 百五十三,0
20439,九百十二; 九百十,0
20440,四百九十五; 五百十七,1
20441,六百三十六; 四百二十六,0
20442,六; 百十九,1
20443,四; 九百九十七,1
20444,六百二十一; 七百三十七,1
20445,六百三十六; 七百八十六,1
20446,二百七十四; 百八十一,0
20447,四百三十一; 百三十,0
20448,二百六十七; 三,0
20449,八百六十六; 六百四十九,0
20450,五百六十一; 八百十八,1
20451,六十七; 三百三十六,1
20452,九百; 六百五十六,0
20453,九百六十二; 九百十一,0
20454,六百四十二; 七百六十四,1
20455,十四; 八百五十八,1
20456,七百七; 百九十九,0
20457,九百五; 五百四十二,0
20458,二百十九; 六百八十九,1
20459,八百五十九; 四百三,0
20460,二百九十六; 九,0
20461,四百二十二; 五百七十九,1
20462,三百五十五; 八百八十二,1
20463,二百六十八; 三百六十二,1
20464,五百六十三; 九百九十四,1
20465,八百十八; 四百四,0
20466,四百八十九; 七十四,0
20467,百三十; 百六十四,1
20468,二百十一; 四百三十三,1
20469,五百七十四; 七百六十六,1
20470,八十八; 二百八十四,1
20471,二百七十四; 二百五十八,0
20472,九百六十八; 六百二十四,0
20473,三十; 四百四十三,1
20474,二百八十三; 七百九十六,1
20475,六百六十二; 七百三十,1
20476,五百五; 七百七,1
20477,六百三十五; 百四十八,0
20478,五百九十八; 五百二十,0
20479,九百六十; 五百十一,0
20480,四百二十七; 九百五十四,1
20481,七百七十二; 二百三十六,0
20482,四十三; 三百八十九,1
20483,五百四; 四百二十八,0
20484,五百六十九; 六百九十九,1
20485,三百六十; 三百三十四,0
20486,百七十四; 四百六十五,1
20487,二百二十二; 五百十九,1
20488,八百四十二; 八百二,0
20489,五百八十; 三百三十八,0
20490,六十四; 四百二十五,1
20491,八百九十二; 百四十八,0
20492,六百七十五; 三百九十九,0
20493,六百九; 百九十三,0
20494,百五十八; 四十一,0
20495,五百十九; 六百二十八,1
